"significant_wave_height,energy_wave_period,mean_wave_direction,potenza(kW/m)"
"('2019-08-15 00:00:00', '1.162367', '4.1374516')",2.7391483243041472
"('2019-08-15 01:00:00', '1.1706207', '4.1926146')",2.815227014453478
"('2019-08-15 02:00:00', '1.161129', '4.228582')",2.7935199729986255
"('2019-08-15 03:00:00', '1.1469207', '4.2459135')",2.7367429277964885
"('2019-08-15 04:00:00', '1.1248714', '4.2489886')",2.634434442923664
"('2019-08-15 05:00:00', '1.0849586', '4.240136')",2.4456944604194333
"('2019-08-15 06:00:00', '1.0665646', '4.2360363')",2.3611853676042673
"('2019-08-15 07:00:00', '1.0283616', '4.2026777')",2.1777793137546224
"('2019-08-15 08:00:00', '0.9847935', '4.162424')",1.9780294069199043
"('2019-08-15 09:00:00', '0.9503046', '4.1074476')",1.817581002315711
"('2019-08-15 10:00:00', '0.9395158', '4.0370035')",1.746076961758631
"('2019-08-15 11:00:00', '0.9474747', '3.985568')",1.75315997611314
"('2019-08-15 12:00:00', '0.9761271', '3.9625525')",1.8500516343753741
"('2019-08-15 13:00:00', '1.0220532', '3.979884')",2.0371053939761463
"('2019-08-15 14:00:00', '1.0473452', '4.031599')",2.1669710143028342
"('2019-08-15 15:00:00', '1.050293', '4.0917')",2.2116724398963927
"('2019-08-15 16:00:00', '1.0196362', '4.1542244')",2.1162965493169947
"('2019-08-15 17:00:00', '0.976245', '4.216096')",1.9689025268379197
"('2019-08-15 18:00:00', '0.9306725', '4.2831855')",1.8178444823287425
"('2019-08-15 19:00:00', '0.8899933', '4.3410506')",1.684862260451853
"('2019-08-15 20:00:00', '0.8543843', '4.3802795')",1.5667670217521568
"('2019-08-15 21:00:00', '0.8207208', '4.4011517')",1.4526242785347039
"('2019-08-15 22:00:00', '0.7805133', '4.431808')",1.3229323389729726
"('2019-08-15 23:00:00', '0.7416028', '4.440567')",1.1966777850073362
"('2019-08-16 00:00:00', '0.70186687', '4.4340444')",1.0703001928240243
"('2019-08-16 01:00:00', '0.66242576', '4.4127994')",0.9488218795359148
"('2019-08-16 02:00:00', '0.62410474', '4.3756204')",0.8351234534007661
"('2019-08-16 03:00:00', '0.58902633', '4.313283')",0.7332860969192051
"('2019-08-16 04:00:00', '0.5565419', '4.236875')",0.6430392228302904
"('2019-08-16 05:00:00', '0.527359', '4.1441607')",0.5647358944368077
"('2019-08-16 06:00:00', '0.503659', '4.022374')",0.49997895737830544
"('2019-08-16 07:00:00', '0.4831425', '3.8974195')",0.445783221317786
"('2019-08-16 08:00:00', '0.4631567', '3.7846713')",0.39781407860613704
"('2019-08-16 09:00:00', '0.446885', '3.6660528')",0.3587454079000863
"('2019-08-16 10:00:00', '0.4422865', '3.5033603')",0.3358058451186916
"('2019-08-16 11:00:00', '0.4454111', '3.3603284')",0.32666294572636545
"('2019-08-16 12:00:00', '0.4547261', '3.2470212')",0.32898869046180645
"('2019-08-16 13:00:00', '0.4692291', '3.1680975')",0.3417940469505103
"('2019-08-16 14:00:00', '0.4745351', '3.1335278')",0.34575328496597485
"('2019-08-16 15:00:00', '0.4646306', '3.1168485')",0.3297064096908679
"('2019-08-16 16:00:00', '0.4520141', '3.0952306')",0.3098796486208904
"('2019-08-16 17:00:00', '0.4375701', '3.0714698')",0.28816259461138705
"('2019-08-16 18:00:00', '0.4880358', '3.2181354')",0.37558112167326296
"('2019-08-16 19:00:00', '0.4830246', '3.1992197')",0.36574520783823533
"('2019-08-16 20:00:00', '0.487859', '3.1710794')",0.36982123016340834
"('2019-08-16 21:00:00', '0.4940493', '3.1197371')",0.3731252626811193
"('2019-08-16 22:00:00', '0.5501158', '3.1175008')",0.4622861591176692
"('2019-08-16 23:00:00', '0.5657979', '3.1726635')",0.49767148151255325
"('2019-08-17 00:00:00', '0.5650904', '3.212265')",0.5026240954835075
"('2019-08-17 01:00:00', '0.5565419', '3.2325783')",0.4906150494810587
"('2019-08-17 02:00:00', '0.5530046', '3.228851')",0.4838397800885383
"('2019-08-17 03:00:00', '0.5476986', '3.226242')",0.47421608664610276
"('2019-08-17 04:00:00', '0.5254135', '3.2337897')",0.4374317561168068
"('2019-08-17 05:00:00', '0.4977045', '3.230342')",0.39209176310630234
"('2019-08-17 06:00:00', '0.4717052', '3.2129173')",0.35029743298493315
"('2019-08-17 07:00:00', '0.4466492', '3.1899018')",0.3118218290121192
"('2019-08-17 08:00:00', '0.4241283', '3.161016')",0.2786232011868324
"('2019-08-17 09:00:00', '0.40095878', '3.137255')",0.24714131657635283
"('2019-08-17 10:00:00', '0.39689088', '3.059822')",0.23617530341721915
"('2019-08-17 11:00:00', '0.38509977', '3.0254388')",0.2198522784216055
"('2019-08-17 12:00:00', '0.37655127', '2.982576')",0.2072219863159492
"('2019-08-17 13:00:00', '0.36257887', '2.9618897')",0.1907962979458328
"('2019-08-17 14:00:00', '0.34218037', '2.9560194')",0.16959519481945948
"('2019-08-17 15:00:00', '0.32272506', '2.9467013')",0.15038259514744678
"('2019-08-17 16:00:00', '0.30904746', '2.9090567')",0.13614403665865057
"('2019-08-17 17:00:00', '0.29419065', '2.8847365')",0.12233760139465526
"('2019-08-17 18:00:00', '0.27561975', '2.8924704')",0.10766775863381979
"('2019-08-17 19:00:00', '0.25923014', '2.8988998')",0.09545534972463814
"('2019-08-17 20:00:00', '0.24561143', '2.8976884')",0.085653459697313
"('2019-08-17 21:00:00', '0.23393834', '2.8891158')",0.0774754017819602
"('2019-08-17 22:00:00', '0.20894122', '2.985837')",0.06387198714761559
"('2019-08-17 23:00:00', '0.20145392', '2.9586284')",0.058835296560379724
"('2019-08-18 00:00:00', '0.19432032', '2.9349606')",0.05430437122391749
"('2019-08-18 01:00:00', '0.18836582', '2.9048634')",0.0505040255173519
"('2019-08-18 02:00:00', '0.18164492', '2.888091')",0.046693181527755194
"('2019-08-18 03:00:00', '0.17592621', '2.8660073')",0.04346447775533588
"('2019-08-18 04:00:00', '0.17150462', '2.830133')",0.04079008145222646
"('2019-08-18 05:00:00', '0.17657483', '2.6734967')",0.040844475736431345
"('2019-08-18 06:00:00', '0.18989873', '2.5352173')",0.04479766630069974
"('2019-08-18 07:00:00', '0.18978071', '2.478098')",0.043733948716886746
"('2019-08-18 08:00:00', '0.18146801', '2.4794023')",0.04000766759662887
"('2019-08-18 09:00:00', '0.17250681', '2.493659')",0.03636182173615153
"('2019-08-18 10:00:00', '0.16578591', '2.4355145')",0.032800618612791384
"('2019-08-18 11:00:00', '0.18807101', '2.431694')",0.04214525801546991
"('2019-08-18 12:00:00', '0.20540392', '2.4377508')",0.05039678624656326
"('2019-08-18 13:00:00', '0.23205173', '2.4416645')",0.06442459395389011
"('2019-08-18 14:00:00', '0.24914885', '2.4214442')",0.07365264020142118
"('2019-08-18 15:00:00', '0.27066743', '2.4488392')",0.08790798943444553
"('2019-08-18 16:00:00', '0.28982794', '2.4860182')",0.10232479513902254
"('2019-08-18 17:00:00', '0.30521536', '2.52152')",0.11509892535063891
"('2019-08-18 18:00:00', '0.30710185', '2.5533874')",0.11799881782524627
"('2019-08-18 19:00:00', '0.29301155', '2.5674577')",0.10801121633934054
"('2019-08-18 20:00:00', '0.27538395', '2.5611215')",0.09517075441670649
"('2019-08-18 21:00:00', '0.25799215', '2.5420196')",0.08290638109216236
"('2019-08-18 22:00:00', '0.23222864', '2.5282288')",0.06681039076816137
"('2019-08-18 23:00:00', '0.21424723', '2.499343')",0.05621502037347442
"('2019-08-19 00:00:00', '0.19909573', '2.4459507')",0.04750810098293818
"('2019-08-19 01:00:00', '0.18418002', '2.4076536')",0.04001981851083654
"('2019-08-19 02:00:00', '0.16773152', '2.398522')",0.03306504754845812
"('2019-08-19 03:00:00', '0.16295612', '2.3264003')",0.030270659034747575
"('2019-08-19 04:00:00', '0.1587702', '2.2872646')",0.028252082917115076
"('2019-08-19 05:00:00', '0.15658891', '2.2556765')",0.027101597878776446
"('2019-08-19 06:00:00', '0.15340531', '2.2311702')",0.02572820965270579
"('2019-08-19 07:00:00', '0.14945531', '2.2111363')",0.024201054732062924
"('2019-08-19 08:00:00', '0.14780462', '2.168553')",0.023213580898510347
"('2019-08-19 09:00:00', '0.13949192', '2.1828096')",0.020811818955689447
"('2019-08-19 10:00:00', '0.1453284', '2.0672662')",0.021394072753522023
"('2019-08-19 11:00:00', '0.1515187', '2.110036')",0.023736594794980664
"('2019-08-19 12:00:00', '0.16012621', '2.1675282')",0.027232385452284978
"('2019-08-19 13:00:00', '0.15782702', '2.1597009')",0.026360424655317707
"('2019-08-19 14:00:00', '0.1557635', '2.1530852')",0.02559697770164742
"('2019-08-19 15:00:00', '0.15187252', '2.1438603')",0.024229863108211014
"('2019-08-19 16:00:00', '0.14633071', '2.1270878')",0.022317855241861487
"('2019-08-19 17:00:00', '0.14326501', '2.1081722')",0.021202273430130612
"('2019-08-19 18:00:00', '0.144562', '2.0939157')",0.02144191496147028
"('2019-08-19 19:00:00', '0.14090681', '2.0548732')",0.0199914858576228
"('2019-08-19 20:00:00', '0.131356', '2.0569232')",0.017390576800443248
"('2019-08-19 21:00:00', '0.123809695', '2.044437')",0.015356035931924108
"('2019-08-19 22:00:00', '0.090087295', '2.090468')",0.008313170686854679
"('2019-08-19 23:00:00', '0.08767009', '2.0398712')",0.007682485181083975
"('2019-08-20 00:00:00', '0.08401489', '2.0051148')",0.006935022090985027
"('2019-08-20 01:00:00', '0.0803597', '1.980329')",0.006266283521660048
"('2019-08-20 02:00:00', '0.07676339', '1.960202')",0.0056598536210721575
"('2019-08-20 03:00:00', '0.07393348', '1.9422183')",0.0052020727222989215
"('2019-08-20 04:00:00', '0.07128048', '1.931782')",0.004809450134439021
"('2019-08-20 05:00:00', '0.06957078', '1.9179914')",0.004548796211048818
"('2019-08-20 06:00:00', '0.07010138', '1.893578')",0.004559659520708797
"('2019-08-20 07:00:00', '0.07045519', '1.8758738')",0.004562739544676583
"('2019-08-20 08:00:00', '0.0719291', '1.8563993')",0.004706268802249909
"('2019-08-20 09:00:00', '0.073226094', '1.8368313')",0.004826108582121255
"('2019-08-20 10:00:00', '0.12958741', '1.9975672')",0.016437020551787397
"('2019-08-20 11:00:00', '0.16525531', '2.1620305')",0.028931352893098068
"('2019-08-20 12:00:00', '0.18813002', '2.251763')",0.039051251997129235
"('2019-08-20 13:00:00', '0.19573522', '2.252229')",0.04228112972551489
"('2019-08-20 14:00:00', '0.19644272', '2.255397')",0.04264724255174932
"('2019-08-20 15:00:00', '0.19196212', '2.254838')",0.0407138807614038
"('2019-08-20 16:00:00', '0.19007552', '2.2550244')",0.039920842669725315
"('2019-08-20 17:00:00', '0.19956732', '2.280649')",0.04450751853573529
"('2019-08-20 18:00:00', '0.20652413', '2.281674')",0.04768604192628489
"('2019-08-20 19:00:00', '0.19797552', '2.288476')",0.043950662604936984
"('2019-08-20 20:00:00', '0.18966281', '2.2489676')",0.03964091223843662
"('2019-08-20 21:00:00', '0.17427552', '2.246638')",0.033435048296265014
"('2019-08-20 22:00:00', '0.13589561', '2.33283')",0.021110087164520067
"('2019-08-20 23:00:00', '0.1255784', '2.315312')",0.01789103616048382
"('2019-08-21 00:00:00', '0.11626351', '2.297235')",0.015215574851214277
"('2019-08-21 01:00:00', '0.108068705', '2.2784126')",0.013038521525129947
"('2019-08-21 02:00:00', '0.10046339', '2.2591243')",0.011172538619905152
"('2019-08-21 03:00:00', '0.0940963', '2.2348042')",0.009695733108367521
"('2019-08-21 04:00:00', '0.0905', '2.1971593')",0.00881768913884425
"('2019-08-21 05:00:00', '0.0898515', '2.1532714')",0.008518154551179042
"('2019-08-21 06:00:00', '0.092858195', '2.1046314')",0.008892269174075014
"('2019-08-21 07:00:00', '0.107538104', '1.9840562')",0.011242808157844798
"('2019-08-21 08:00:00', '0.10983729', '2.0117307')",0.011892291383433201
"('2019-08-21 09:00:00', '0.12115681', '1.9598293')",0.01409645750073884
"('2019-08-21 10:00:00', '0.14090681', '2.048071')",0.019925308496849044
"('2019-08-21 11:00:00', '0.14845312', '2.094009')",0.022612744876275927
"('2019-08-21 12:00:00', '0.15676582', '2.1489851')",0.025878091332581576
"('2019-08-21 13:00:00', '0.15647101', '2.1547623')",0.025850159092843824
"('2019-08-21 14:00:00', '0.15658891', '2.1544828')",0.025885771511269605
"('2019-08-21 15:00:00', '0.15670681', '2.1505692')",0.02587767425097979
"('2019-08-21 16:00:00', '0.16796732', '2.1916618')",0.03029836574779433
"('2019-08-21 17:00:00', '0.17339122', '2.196414')",0.03235671979439806
"('2019-08-21 18:00:00', '0.1693232', '2.2262316')",0.031275146885116775
"('2019-08-21 19:00:00', '0.16714191', '2.227443')",0.030491121658017213
"('2019-08-21 20:00:00', '0.16095161', '2.2565153')",0.028643429367720408
"('2019-08-21 21:00:00', '0.19626582', '2.1917548')",0.04136922572380828
"('2019-08-21 22:00:00', '0.20104122', '2.2811148')",0.04517658977340568
"('2019-08-21 23:00:00', '0.21772563', '2.3389797')",0.05433024261032758
"('2019-08-22 00:00:00', '0.22621512', '2.3714066')",0.059462801028767893
"('2019-08-22 01:00:00', '0.23753464', '2.4324396')",0.06724996300904298
"('2019-08-22 02:00:00', '0.24189734', '2.5276697')",0.07247339194163631
"('2019-08-22 03:00:00', '0.23883164', '2.649363')",0.07404935304864035
"('2019-08-22 04:00:00', '0.23729873', '2.7684474')",0.07638765611068335
"('2019-08-22 05:00:00', '0.23847783', '2.8685231')",0.07993748016621571
"('2019-08-22 06:00:00', '0.24183834', '2.9508014')",0.08456416543217579
"('2019-08-22 07:00:00', '0.24649584', '3.017798')",0.08984738364371965
"('2019-08-22 08:00:00', '0.25239134', '3.0669038')",0.09572935493391677
"('2019-08-22 09:00:00', '0.25887644', '3.1004486')",0.10181357127046187
"('2019-08-22 10:00:00', '0.27113914', '3.0873103')",0.11121434036485466
"('2019-08-22 11:00:00', '0.27803695', '3.1061327')",0.11765790665112277
"('2019-08-22 12:00:00', '0.28239965', '3.122812')",0.12203101620193293
"('2019-08-22 13:00:00', '0.28387344', '3.1392117')",0.12395561533161678
"('2019-08-22 14:00:00', '0.28257644', '3.1545863')",0.12342706211633822
"('2019-08-22 15:00:00', '0.28068995', '3.1535616')",0.12174499748244652
"('2019-08-22 16:00:00', '0.28204584', '3.1185257')",0.1215583522680408
"('2019-08-22 17:00:00', '0.28829515', '3.049479')",0.12419279455902629
"('2019-08-22 18:00:00', '0.29430854', '2.9881666')",0.12682550950995355
"('2019-08-22 19:00:00', '0.29660785', '2.9615169')",0.1276660957253366
"('2019-08-22 20:00:00', '0.29837656', '2.9360788')",0.12808350175659128
"('2019-08-22 21:00:00', '0.30020416', '2.908218')",0.1284270332823211
"('2019-08-22 22:00:00', '0.29749215', '2.895359')",0.12555948364531883
"('2019-08-22 23:00:00', '0.30073476', '2.8662868')",0.12702317978949093
"('2019-08-23 00:00:00', '0.31087506', '2.8269649')",0.13387154034956178
"('2019-08-23 01:00:00', '0.32372725', '2.805347')",0.14405926143744424
"('2019-08-23 02:00:00', '0.34253407', '2.7999425')",0.16097289049879626
"('2019-08-23 03:00:00', '0.37154007', '2.8263125')",0.19117344946633882
"('2019-08-23 04:00:00', '0.41705358', '2.8748593')",0.24501709229202004
"('2019-08-23 05:00:00', '0.4682268', '2.9939437')",0.32162681136886456
"('2019-08-23 06:00:00', '0.5198717', '3.0967216')",0.4101007812305486
"('2019-08-23 07:00:00', '0.5662695', '3.186454')",0.5006682767290278
"('2019-08-23 08:00:00', '0.59527564', '3.2678938')",0.5674142463734861
"('2019-08-23 09:00:00', '0.5882009', '3.3422513')",0.5666130206207758
"('2019-08-23 10:00:00', '0.61437714', '3.3599558')",0.6214407673696268
"('2019-08-23 11:00:00', '0.65812194', '3.3948984')",0.7205026791921157
"('2019-08-23 12:00:00', '0.7364147', '3.4703743')",0.922183392450955
"('2019-08-23 13:00:00', '0.7469677', '3.580793')",0.978991545410723
"('2019-08-23 14:00:00', '0.7270998', '3.664562')",0.9493059528541036
"('2019-08-23 15:00:00', '0.70393026', '3.7212157')",0.9035250422794718
"('2019-08-23 16:00:00', '0.67233026', '3.7663147')",0.8342150139370911
"('2019-08-23 17:00:00', '0.64078915', '3.7883053')",0.7622042231325915
"('2019-08-23 18:00:00', '0.62652194', '3.7434857')",0.7200204419593136
"('2019-08-23 19:00:00', '0.63206375', '3.665121')",0.7174739939182359
"('2019-08-23 20:00:00', '0.64025855', '3.6219788')",0.7275331010696545
"('2019-08-23 21:00:00', '0.62829053', '3.6425714')",0.7045716769214123
"('2019-08-23 22:00:00', '0.60476744', '3.6849685')",0.6603993880772743
"('2019-08-23 23:00:00', '0.60146594', '3.6624188')",0.649211437942694
"('2019-08-24 00:00:00', '0.59728', '3.6447146')",0.6371116575750275
"('2019-08-24 01:00:00', '0.58890843', '3.636608')",0.6179994834048013
"('2019-08-24 02:00:00', '0.6029397', '3.5870361')",0.6389687056368561
"('2019-08-24 03:00:00', '0.62846744', '3.5502298')",0.6870970911632254
"('2019-08-24 04:00:00', '0.63129735', '3.5480866')",0.6928803164655521
"('2019-08-24 05:00:00', '0.8624022', '4.1280403')",1.5043875129548832
"('2019-08-24 06:00:00', '0.8299178', '4.130463')",1.3940070655490848
"('2019-08-24 07:00:00', '0.8030932', '4.092166')",1.2932462268466145
"('2019-08-24 08:00:00', '0.7644774', '4.0727844')",1.1663175284630671
"('2019-08-24 09:00:00', '0.71919966', '4.060112')",1.0290418580667475
"('2019-08-24 10:00:00', '0.67109215', '4.0411034')",0.8917854051046161
"('2019-08-24 11:00:00', '0.63790035', '3.964882')",0.7905548867769039
"('2019-08-24 12:00:00', '0.60447264', '3.8963013')",0.6975926724717474
"('2019-08-24 13:00:00', '0.58442783', '3.787094')",0.6338170854015988
"('2019-08-24 14:00:00', '0.5965136', '3.62114')",0.6313673147144486
"('2019-08-24 15:00:00', '0.58879054', '3.5604796')",0.6048201187558423
"('2019-08-24 16:00:00', '0.5561292', '3.5737114')",0.5415854083401862
"('2019-08-24 17:00:00', '0.516865', '3.6135924')",0.4730308803141207
"('2019-08-24 18:00:00', '0.4900403', '3.584986')",0.42183939763111766
"('2019-08-24 19:00:00', '0.4705261', '3.5263758')",0.38255343846237466
"('2019-08-24 20:00:00', '0.461388', '3.423132')",0.35706913904003657
"('2019-08-24 21:00:00', '0.4604447', '3.3101044')",0.34386876450831
"('2019-08-24 22:00:00', '0.5013597', '3.1871064')",0.39254684041340576
"('2019-08-24 23:00:00', '0.5151553', '3.1841245')",0.4140592250724143
"('2019-08-25 00:00:00', '0.5012418', '3.2213967')",0.3965836917858652
"('2019-08-25 01:00:00', '0.477247', '3.2787957')",0.36592901870402667
"('2019-08-25 02:00:00', '0.4550798', '3.3180246')",0.3367059560048109
"('2019-08-25 03:00:00', '0.4372753', '3.3269699')",0.3117129495003962
"('2019-08-25 04:00:00', '0.4208268', '3.3242679')",0.2884688182460108
"('2019-08-25 05:00:00', '0.40991998', '3.293425')",0.27117024383918226
"('2019-08-25 06:00:00', '0.41139388', '3.222049')",0.26720456547504345
"('2019-08-25 07:00:00', '0.40903568', '3.1885042')",0.26139992543821167
"('2019-08-25 08:00:00', '0.40095878', '3.1762042')",0.2502095901363904
"('2019-08-25 09:00:00', '0.39765728', '3.1407027')",0.24335528540956353
"('2019-08-25 10:00:00', '0.39176178', '3.1143327')",0.23420988150984046
"('2019-08-25 11:00:00', '0.39972067', '3.056095')",0.23926333050735157
"('2019-08-25 12:00:00', '0.41770208', '3.0140705')",0.2576812165548147
"('2019-08-25 13:00:00', '0.4286089', '3.0032616')",0.27034081139734356
"('2019-08-25 14:00:00', '0.4322641', '3.0020504')",0.27486054036907553
"('2019-08-25 15:00:00', '0.41846848', '3.0229228')",0.2593872586254291
"('2019-08-25 16:00:00', '0.39299977', '3.0476155')",0.23064330155174828
"('2019-08-25 17:00:00', '0.37336767', '3.0424905')",0.2078254502279509
"('2019-08-25 18:00:00', '0.36517286', '3.0044732')",0.1963185782572471
"('2019-08-25 19:00:00', '0.35591686', '2.9955277')",0.18593730952701332
"('2019-08-25 20:00:00', '0.35078776', '3.0025163')",0.18103823885288883
"('2019-08-25 21:00:00', '0.35167217', '2.9899368')",0.18118994411471714
"('2019-08-25 22:00:00', '0.36676466', '2.9476333')",0.19428733824023073
"('2019-08-25 23:00:00', '0.38168037', '2.9323516')",0.2093205040070513
