"significant_wave_height,energy_wave_period,mean_wave_direction,potenza(kW/m)"
"('2019-09-11 23:00:00', '0.59556985', '3.4615483')",0.6016333245361248
"('2019-09-12 00:00:00', '0.6310965', '3.4666495')",0.6765463529856539
"('2019-09-12 01:00:00', '0.66810346', '3.5000412')",0.7655202412084764
"('2019-09-12 02:00:00', '0.7205645', '3.545398')",0.9020005436907902
"('2019-09-12 03:00:00', '0.7888942', '3.613665')",1.1019997491365545
"('2019-09-12 04:00:00', '0.86355937', '3.7187557')",1.3588706873175
"('2019-09-12 05:00:00', '0.90932953', '3.8462')",1.5583698353048145
"('2019-09-12 06:00:00', '0.9064282', '3.935244')",1.5842895673768607
"('2019-09-12 07:00:00', '0.9251982', '3.9772615')",1.6682064061291972
"('2019-09-12 08:00:00', '0.9884949', '4.017146')",1.9233687789326557
"('2019-09-12 09:00:00', '1.0789102', '4.094874')",2.335647080341537
"('2019-09-12 10:00:00', '1.118937', '4.1912456')",2.5712864453683193
"('2019-09-12 11:00:00', '1.1328516', '4.2635937')",2.6811303979242065
"('2019-09-12 12:00:00', '1.1274042', '4.3016233')",2.6790927719910544
"('2019-09-12 13:00:00', '1.1299503', '4.3127537')",2.698170688600281
"('2019-09-12 14:00:00', '1.1468254', '4.31869')",2.7831891164117457
"('2019-09-12 15:00:00', '1.1597335', '4.3328815')",2.8555468928770145
"('2019-09-12 16:00:00', '1.1707468', '4.3490205')",2.920878511193079
"('2019-09-12 17:00:00', '1.1698586', '4.3604293')",2.924099007328119
"('2019-09-12 18:00:00', '1.1642927', '4.361264')",2.896895342831252
"('2019-09-12 19:00:00', '1.1507926', '4.354122')",2.825470613247161
"('2019-09-12 20:00:00', '1.1287068', '4.339374')",2.7088530469120045
"('2019-09-12 21:00:00', '1.1011736', '4.317855')",2.565521838128211
"('2019-09-12 22:00:00', '1.0495415', '4.2941103')",2.3177602329389346
"('2019-09-12 23:00:00', '0.9881988', '4.2603474')",2.0385892908991208
"('2019-09-13 00:00:00', '0.91767836', '4.221483')",1.7419757542371972
"('2019-09-13 01:00:00', '0.85148036', '4.166202')",1.4800816466278996
"('2019-09-13 02:00:00', '0.8014469', '4.081239')",1.284510370487335
"('2019-09-13 03:00:00', '0.76787424', '3.9780965')",1.1493481231212501
"('2019-09-13 04:00:00', '0.7473872', '3.8739333')",1.0603262919853922
"('2019-09-13 05:00:00', '0.71736705', '3.8033476')",0.9590581681305331
"('2019-09-13 06:00:00', '0.679176', '3.7519617')",0.848045469214105
"('2019-09-13 07:00:00', '0.6453072', '3.6935265')",0.7536510713689416
"('2019-09-13 08:00:00', '0.6232214', '3.621642')",0.6892651382460153
"('2019-09-13 09:00:00', '0.612445', '3.5456762')",0.6516724167719933
"('2019-09-13 10:00:00', '0.60291195', '3.4845514')",0.6206556866298228
"('2019-09-13 11:00:00', '0.60243833', '3.427693')",0.6095694448457977
"('2019-09-13 12:00:00', '0.5957475', '3.3897564')",0.5895070815434493
"('2019-09-13 13:00:00', '0.5857408', '3.3573852')",0.5644275499933663
"('2019-09-13 14:00:00', '0.5696945', '3.3330836')",0.5300615962491553
"('2019-09-13 15:00:00', '0.55175364', '3.3063703')",0.49321694075299355
"('2019-09-13 16:00:00', '0.54026663', '3.2697325')",0.4676539336351938
"('2019-09-13 17:00:00', '0.5429311', '3.232167')",0.46685209371968556
"('2019-09-13 18:00:00', '0.56312215', '3.218625')",0.500117073231794
"('2019-09-13 19:00:00', '0.6065831', '3.251367')",0.5861957778979421
"('2019-09-13 20:00:00', '0.6565573', '3.3386488')",0.7051996465496561
"('2019-09-13 21:00:00', '0.7012025', '3.44309')",0.829528605164883
"('2019-09-13 22:00:00', '0.75153196', '3.525456')",0.9756774945266202
"('2019-09-13 23:00:00', '0.76355183', '3.5940013')",1.0267184223487562
"('2019-09-14 00:00:00', '0.74892664', '3.6669059')",1.007800114829391
"('2019-09-14 01:00:00', '0.70499194', '3.6786857')",0.8958949072100874
"('2019-09-14 02:00:00', '0.6706495', '3.6486335')",0.8041138299352945
"('2019-09-14 03:00:00', '0.65922177', '3.5824997')",0.762860845071679
"('2019-09-14 04:00:00', '0.6560836', '3.5282385')",0.7441703775790428
"('2019-09-14 05:00:00', '0.64897823', '3.4920645')",0.7206735682808232
"('2019-09-14 06:00:00', '0.6351229', '3.4637742')",0.684638309787045
"('2019-09-14 07:00:00', '0.61724114', '3.4374323')",0.6417117078609459
"('2019-09-14 08:00:00', '0.5956882', '3.413316')",0.5934861262188603
"('2019-09-14 09:00:00', '0.5765039', '3.385397')",0.5513281712971215
"('2019-09-14 10:00:00', '0.5695169', '3.340133')",0.5308515285513643
"('2019-09-14 11:00:00', '0.56483924', '3.3059993')",0.5168310025770221
"('2019-09-14 12:00:00', '0.56424713', '3.2754831')",0.5109873637237116
"('2019-09-14 13:00:00', '0.5601616', '3.2547064')",0.5004198930494275
"('2019-09-14 14:00:00', '0.5528786', '3.236712')",0.48479674858882527
"('2019-09-14 15:00:00', '0.5371877', '3.222706')",0.4556893595089234
"('2019-09-14 16:00:00', '0.523806', '3.201929')",0.43047577364124634
"('2019-09-14 17:00:00', '0.5135032', '3.1830072')",0.41126335085553156
"('2019-09-14 18:00:00', '0.50397015', '3.1268911')",0.38915128114097236
"('2019-09-14 19:00:00', '0.5360035', '3.118265')",0.4389796129921545
"('2019-09-14 20:00:00', '0.5833131', '3.156294')",0.5262316797405363
"('2019-09-14 21:00:00', '0.62185955', '3.220944')",0.6103288096773363
"('2019-09-14 22:00:00', '0.6591034', '3.2847586')",0.6992084084094609
"('2019-09-14 23:00:00', '0.6579783', '3.3493156')",0.7105183426306525
"('2019-09-15 00:00:00', '0.6398598', '3.385861')",0.6792581483496916
"('2019-09-15 01:00:00', '0.623399', '3.3907766')",0.6456950543836488
"('2019-09-15 02:00:00', '0.61854374', '3.3773274')",0.6331550503618619
"('2019-09-15 03:00:00', '0.6133331', '3.3670316')",0.6206347356254711
"('2019-09-15 04:00:00', '0.5985304', '3.3620229')",0.590159190104563
"('2019-09-15 05:00:00', '0.57076037', '3.3584983')",0.5361037368951042
"('2019-09-15 06:00:00', '0.54648376', '3.3354952')",0.4881023750736811
"('2019-09-15 07:00:00', '0.53179944', '3.294869')",0.45659377227543047
"('2019-09-15 08:00:00', '0.52108216', '3.2548919')",0.4330569960407992
"('2019-09-15 09:00:00', '0.51131237', '3.2206655')",0.41258582238993297
"('2019-09-15 10:00:00', '0.50225306', '3.1866248')",0.39388749620410396
"('2019-09-15 11:00:00', '0.48229897', '3.169558')",0.3612663009249045
"('2019-09-15 12:00:00', '0.45523942', '3.1571288')",0.32060338448113707
"('2019-09-15 13:00:00', '0.42202199', '3.163529')",0.2760819806993014
"('2019-09-15 14:00:00', '0.38981116', '3.1756797')",0.2364510842875624
"('2019-09-15 15:00:00', '0.40994298', '3.400887')",0.2800497502369121
"('2019-09-15 16:00:00', '0.37560046', '3.377049')",0.23344558947610142
"('2019-09-15 17:00:00', '0.3477713', '3.3417096')",0.19803970187522835
"('2019-09-15 18:00:00', '0.32461965', '3.2972806')",0.17025567535072872
"('2019-09-15 19:00:00', '0.30661952', '3.233744')",0.148970856533069
"('2019-09-15 20:00:00', '0.29169834', '3.1720624')",0.13225305636863224
"('2019-09-15 21:00:00', '0.27908635', '3.1108446')",0.11872757254671112
"('2019-09-15 22:00:00', '0.2577703', '3.1059284')",0.10112377504295825
"('2019-09-15 23:00:00', '0.24740839', '3.0474007')",0.09140174544482
"('2019-09-16 00:00:00', '0.23657274', '3.006125')",0.08243896206958813
"('2019-09-16 01:00:00', '0.22621083', '2.9768147')",0.0746405220241355
"('2019-09-16 02:00:00', '0.21525669', '2.9663334')",0.06734872176931024
"('2019-09-16 03:00:00', '0.2054869', '2.9526987')",0.061091880507085305
"('2019-09-16 04:00:00', '0.19666445', '2.9361882')",0.055645710601967734
"('2019-09-16 05:00:00', '0.18849325', '2.9172664')",0.0507883115757168
"('2019-09-16 06:00:00', '0.18138802', '2.8939853')",0.046656225474223705
"('2019-09-16 07:00:00', '0.17463791', '2.8708894')",0.04290319075591317
"('2019-09-16 08:00:00', '0.17321682', '2.7766511')",0.040822304197502046
"('2019-09-16 09:00:00', '0.17345369', '2.6849172')",0.03958166544769426
"('2019-09-16 10:00:00', '0.15942061', '2.6210096')",0.03264026114811319
"('2019-09-16 11:00:00', '0.16066408', '2.5526497')",0.032286791096166736
"('2019-09-16 12:00:00', '0.16019034', '2.4816928')",0.03120446543501966
"('2019-09-16 13:00:00', '0.15717065', '2.4521968')",0.029682077855672874
"('2019-09-16 14:00:00', '0.15361798', '2.431791')",0.02811942442936903
"('2019-09-16 15:00:00', '0.15196002', '2.4014604')",0.027172537303630142
"('2019-09-16 16:00:00', '0.16001272', '2.318167')",0.029083710606595925
"('2019-09-16 17:00:00', '0.16048646', '2.2702131')",0.028650981250661157
"('2019-09-16 18:00:00', '0.15272975', '2.2802305')",0.026062862462569582
"('2019-09-16 19:00:00', '0.14550602', '2.2886713')",0.023743318975842826
"('2019-09-16 20:00:00', '0.14106524', '2.2771697')",0.0222040144173099
"('2019-09-16 21:00:00', '0.1355586', '2.2760565')",0.020494308463304283
"('2019-09-16 22:00:00', '0.09884763', '2.4605448')",0.01178039570831144
"('2019-09-16 23:00:00', '0.09594631', '2.4513621')",0.011057580277750072
"('2019-09-17 00:00:00', '0.09369624', '2.4394896')",0.010493959343318383
"('2019-09-17 01:00:00', '0.091327906', '2.4273388')",0.009920498098165526
"('2019-09-17 02:00:00', '0.0903213', '2.398121')",0.009586223092429007
"('2019-09-17 03:00:00', '0.091564655', '2.3334715')",0.009586372661689657
"('2019-09-17 04:00:00', '0.11128199', '2.095186')",0.012713596685545092
"('2019-09-17 05:00:00', '0.1278019', '2.0579915')",0.016470784217227887
"('2019-09-17 06:00:00', '0.1362691', '2.08387')",0.018961010455192315
"('2019-09-17 07:00:00', '0.13934803', '2.082664')",0.01981604395071273
"('2019-09-17 08:00:00', '0.14070988', '2.0424087')",0.019814718967679598
"('2019-09-17 09:00:00', '0.13419676', '2.0496435')",0.018086663999216476
"('2019-09-17 10:00:00', '0.104058266', '2.0303507')",0.01077259440958832
"('2019-09-17 11:00:00', '0.13514411', '1.9785011')",0.017706251195119645
"('2019-09-17 12:00:00', '0.15977597', '2.1431398')",0.0268083143479113
"('2019-09-17 13:00:00', '0.17765772', '2.2248564')",0.03440853908752323
"('2019-09-17 14:00:00', '0.19151306', '2.263813')",0.04068491570913468
"('2019-09-17 15:00:00', '0.20151973', '2.2768915')",0.04530786116667519
"('2019-09-17 16:00:00', '0.22052658', '2.3156626')",0.055181467527092264
"('2019-09-17 17:00:00', '0.24551368', '2.3557324')",0.06957823810396217
"('2019-09-17 18:00:00', '0.28311265', '2.4681506')",0.09693626574226653
"('2019-09-17 19:00:00', '0.29075098', '2.5023768')",0.10365521563934194
"('2019-09-17 20:00:00', '0.28625083', '2.5313163')",0.10163329479313836
"('2019-09-17 21:00:00', '0.27577055', '2.554041')",0.09517430526001977
"('2019-09-17 22:00:00', '0.2695533', '2.564615')",0.0913077338327999
"('2019-09-17 23:00:00', '0.26706648', '2.5751889')",0.0900002957226614
"('2019-09-18 00:00:00', '0.27446783', '2.5734267')",0.09499281988611129
"('2019-09-18 01:00:00', '0.28169167', '2.569902')",0.09992189261938943
"('2019-09-18 02:00:00', '0.271981', '2.5805688')",0.09353812383311758
"('2019-09-18 03:00:00', '0.26114535', '2.5773222')",0.08612503053089458
"('2019-09-18 04:00:00', '0.26298094', '2.5625744')",0.0868402589969584
"('2019-09-18 05:00:00', '0.25250053', '2.5648005')",0.08012614669037264
"('2019-09-18 06:00:00', '0.23598063', '2.5715716')",0.0701693435040856
"('2019-09-18 07:00:00', '0.22555947', '2.5452294')",0.06345197465199343
"('2019-09-18 08:00:00', '0.21330273', '2.5666556')",0.05722113997982704
"('2019-09-18 09:00:00', '0.20637512', '2.5888238')",0.054027298242546214
"('2019-09-18 10:00:00', '0.18547356', '2.7342625')",0.046089320161845214
"('2019-09-18 11:00:00', '0.21158564', '2.5904934')",0.05682650534117149
"('2019-09-18 12:00:00', '0.22396076', '2.6214733')",0.06442959240653974
"('2019-09-18 13:00:00', '0.24130964', '2.651433')",0.07565298714996585
"('2019-09-18 14:00:00', '0.24438858', '2.703097')",0.07910783999947346
"('2019-09-18 15:00:00', '0.24160564', '2.7870398')",0.07971744797247592
"('2019-09-18 16:00:00', '0.2398293', '2.8474226')",0.08025137597260626
"('2019-09-18 17:00:00', '0.24255311', '2.850762')",0.08218087029617449
"('2019-09-18 18:00:00', '0.24906635', '2.8388891')",0.08629281171593599
"('2019-09-18 19:00:00', '0.25700057', '2.809579')",0.09092964619596042
"('2019-09-18 20:00:00', '0.2736981', '2.7633872')",0.10143349428694777
"('2019-09-18 21:00:00', '0.2989813', '2.724616')",0.1193409345621658
"('2019-09-18 22:00:00', '0.30709314', '2.7438161')",0.12679184172195074
"('2019-09-18 23:00:00', '0.3564161', '2.7400131')",0.1705545644502322
"('2019-09-19 00:00:00', '0.3666004', '2.8093004')",0.18500357894536446
"('2019-09-19 01:00:00', '0.36050165', '2.8904605')",0.1840677198412708
"('2019-09-19 02:00:00', '0.35760033', '2.9765363')",0.18651041358546974
"('2019-09-19 03:00:00', '0.38548875', '2.9769075')",0.21676284214133373
"('2019-09-19 04:00:00', '0.41604173', '3.0458238')",0.2583298805659945
"('2019-09-19 05:00:00', '0.43966687', '3.1490593')",0.2982801839859489
"('2019-09-19 06:00:00', '0.45731187', '3.2924573')",0.3373969710962406
"('2019-09-19 07:00:00', '0.47146332', '3.4701743')",0.3779576929461371
"('2019-09-19 08:00:00', '0.48425293', '3.6098623')",0.4147928199085703
"('2019-09-19 09:00:00', '0.4961543', '3.6806335')",0.4439685165992779
"('2019-09-19 10:00:00', '0.5656682', '3.5191486')",0.5517688965548065
"('2019-09-19 11:00:00', '0.58023417', '3.5055137')",0.5783015421281394
"('2019-09-19 12:00:00', '0.5622932', '3.5692358')",0.5529641595410608
"('2019-09-19 13:00:00', '0.5431087', '3.618581')",0.5230074775093313
"('2019-09-19 14:00:00', '0.5346416', '3.6206217')",0.5071129786276588
"('2019-09-19 15:00:00', '0.5451219', '3.5904765')",0.5227998189246199
"('2019-09-19 16:00:00', '0.5406219', '3.6740482')",0.5261725633783869
"('2019-09-19 17:00:00', '0.5322139', '3.7659676')",0.5226910758797297
"('2019-09-19 18:00:00', '0.5248717', '3.825423')",0.516394798387857
"('2019-09-19 19:00:00', '0.51835847', '3.8564029')",0.5077370781182655
"('2019-09-19 20:00:00', '0.5151019', '3.867719')",0.5028486604982947
"('2019-09-19 21:00:00', '0.517648', '3.8750465')",0.5087941147588316
"('2019-09-19 22:00:00', '0.52724016', '3.8947105')",0.5305034685319374
"('2019-09-19 23:00:00', '0.5605761', '3.878293')",0.597180821652963
"('2019-09-20 00:00:00', '0.61149764', '3.8721712')",0.7094800713957128
"('2019-09-20 01:00:00', '0.6734917', '3.9045424')",0.8678221268278999
"('2019-09-20 02:00:00', '0.7531307', '3.9791167')",1.1059193548361776
"('2019-09-20 03:00:00', '0.8463881', '4.0841146')",1.4336168513086727
"('2019-09-20 04:00:00', '0.9130007', '4.229924')",1.727710073468995
"('2019-09-20 05:00:00', '0.9401194', '4.384082')",1.89863192046432
"('2019-09-20 06:00:00', '0.9425471', '4.516906')",1.966270464931283
"('2019-09-20 07:00:00', '0.9353825', '4.6049294')",1.9742290459675529
"('2019-09-20 08:00:00', '0.9209349', '4.6594687')",1.9363788996925746
"('2019-09-20 09:00:00', '0.904119', '4.673568')",1.8719568687826393
"('2019-09-20 10:00:00', '0.89802027', '4.6044655')",1.8194812418344894
"('2019-09-20 11:00:00', '0.9016913', '4.480082')",1.7848338827646546
"('2019-09-20 12:00:00', '0.9144809', '4.335757')",1.7766844130718626
"('2019-09-20 13:00:00', '0.93301404', '4.211188')",1.7962925479886451
"('2019-09-20 14:00:00', '0.94769835', '4.135593')",1.8200114514997294
"('2019-09-20 15:00:00', '0.9576459', '4.095616')",1.8404550638492922
"('2019-09-20 16:00:00', '0.96504724', '4.0741897')",1.8592357969995759
"('2019-09-20 17:00:00', '0.9683039', '4.067697')",1.8688224270734393
"('2019-09-20 18:00:00', '0.99974495', '4.174364')",2.044395114949357
"('2019-09-20 19:00:00', '0.9624419', '4.1878138')",1.9007827731965972
"('2019-09-20 20:00:00', '0.9273298', '4.1798368')",1.7612614831035998
"('2019-09-20 21:00:00', '0.8928096', '4.1572976')",1.6237714360242899
"('2019-09-20 22:00:00', '0.87042785', '4.108045')",1.525094758950961
"('2019-09-20 23:00:00', '0.8391051', '4.0697374')",1.4040907836647591
"('2019-09-21 00:00:00', '0.803993', '4.0298533')",1.2764089825613436
"('2019-09-21 01:00:00', '0.7633742', '3.9947922')",1.1406836824981406
"('2019-09-21 02:00:00', '0.72281456', '3.954537')",1.01238454748471
"('2019-09-21 03:00:00', '0.68462336', '3.9099221')",0.8979819599192517
"('2019-09-21 04:00:00', '0.654248', '3.8508377')",0.8076739994890834
"('2019-09-21 05:00:00', '0.62487936', '3.8034403')",0.7277212282353277
"('2019-09-21 06:00:00', '0.5940895', '3.772553')",0.6524318938887116
"('2019-09-21 07:00:00', '0.5663787', '3.7408311')",0.5880009188758912
"('2019-09-21 08:00:00', '0.54014826', '3.7177353')",0.5314966211555326
"('2019-09-21 09:00:00', '0.51456904', '3.7019672')",0.48030372143376754
"('2019-09-21 10:00:00', '0.4912398', '3.684251')",0.4356446468607592
"('2019-09-21 11:00:00', '0.4705751', '3.6637526')",0.3975393342436819
"('2019-09-21 12:00:00', '0.4540552', '3.6270218')",0.36640682397300234
"('2019-09-21 13:00:00', '0.43818665', '3.5961347')",0.3383376392750359
"('2019-09-21 14:00:00', '0.4216075', '3.5750794')",0.31138553029924304
"('2019-09-21 15:00:00', '0.4039626', '3.5709982')",0.2855407059037084
"('2019-09-21 16:00:00', '0.38667297', '3.5699778')",0.2615466874001838
"('2019-09-21 17:00:00', '0.3695017', '3.5797172')",0.2394846489126382
"('2019-09-21 18:00:00', '0.35375154', '3.5870447')",0.21995282639656025
"('2019-09-21 19:00:00', '0.3394817', '3.5840764')",0.20239793412837143
"('2019-09-21 20:00:00', '0.3350408', '3.475925')",0.1911885463305123
"('2019-09-21 21:00:00', '0.32390916', '3.448748')",0.17729806724742705
"('2019-09-21 22:00:00', '0.31627095', '3.4069161')",0.16698448627744505
"('2019-09-21 23:00:00', '0.308159', '3.358962')",0.1562970866674227
"('2019-09-22 00:00:00', '0.30881035', '3.269918')",0.1527976367228299
"('2019-09-22 01:00:00', '0.30537605', '3.2048974')",0.14644689136537964
"('2019-09-22 02:00:00', '0.29773784', '3.170671')",0.13772580744789314
"('2019-09-22 03:00:00', '0.31082356', '3.0478644')",0.14428446780663692
"('2019-09-22 04:00:00', '0.33160663', '2.9327564')",0.1580223373794518
"('2019-09-22 05:00:00', '0.3567121', '2.889069')",0.18013150468735334
"('2019-09-22 06:00:00', '0.37719917', '2.8790517')",0.20071831412780833
"('2019-09-22 07:00:00', '0.4075153', '2.880443')",0.2343922258257405
"('2019-09-22 08:00:00', '0.43214715', '2.921904')",0.26737779002090445
"('2019-09-22 09:00:00', '0.4349301', '2.9950871')",0.27761598314085945
"('2019-09-22 10:00:00', '0.46187115', '3.0175338')",0.3154204846405483
"('2019-09-22 11:00:00', '0.509536', '3.0603862')",0.3893337580648039
"('2019-09-22 12:00:00', '0.54719436', '3.171413')",0.46529898688764415
"('2019-09-22 13:00:00', '0.5763854', '3.33262')",0.5425100892349551
"('2019-09-22 14:00:00', '0.59888566', '3.5184994')",0.6183600019062359
"('2019-09-22 15:00:00', '0.6147542', '3.6898165')",0.6832881007137891
"('2019-09-22 16:00:00', '0.6256491', '3.816704')",0.7320592092884639
"('2019-09-22 17:00:00', '0.63648474', '3.8870118')",0.771592380819089
"('2019-09-22 18:00:00', '0.654781', '3.9105713')",0.8215394565112047
"('2019-09-22 19:00:00', '0.6723075', '3.9637196')",0.8778795178118031
"('2019-09-22 20:00:00', '0.6822549', '4.046271')",0.9228781704114108
"('2019-09-22 21:00:00', '0.6874063', '4.1240916')",0.9548857207459231
"('2019-09-22 22:00:00', '0.6779325', '4.2351184')",0.9537499872924061
"('2019-09-22 23:00:00', '0.66739297', '4.3090434')",0.9404597292370322
"('2019-09-23 00:00:00', '0.6560836', '4.3433623')",0.9160949756524623
"('2019-09-23 01:00:00', '0.6467874', '4.3325105')",0.888093733598333
"('2019-09-23 02:00:00', '0.6448927', '4.2612753')",0.868381563672293
"('2019-09-23 03:00:00', '0.6545441', '4.148115')",0.8708125774782609
"('2019-09-23 04:00:00', '0.6595179', '4.074375')",0.8683808806121998
"('2019-09-23 05:00:00', '0.64595854', '4.068439')",0.8318273150518768
"('2019-09-23 06:00:00', '0.62689245', '4.075303')",0.7847694046069773
"('2019-09-23 07:00:00', '0.6128595', '4.063616')",0.7478777051282344
"('2019-09-23 08:00:00', '0.5977607', '4.0640798')",0.7115624545091521
"('2019-09-23 09:00:00', '0.5808263', '4.107952')",0.6790691275999832
"('2019-09-23 10:00:00', '0.56756294', '4.1754775')",0.6590680934062674
"('2019-09-23 11:00:00', '0.55803', '4.269252')",0.6514228158823706
"('2019-09-23 12:00:00', '0.5558392', '4.3648815')",0.6607952023897525
"('2019-09-23 13:00:00', '0.5581484', '4.4680243')",0.6820417729960198
"('2019-09-23 14:00:00', '0.5781617', '4.6380424')",0.7596777942632542
"('2019-09-23 15:00:00', '0.61078703', '4.861302')",0.8886449849596709
"('2019-09-23 16:00:00', '0.63980055', '5.0376277')",1.0104419458573566
"('2019-09-23 17:00:00', '0.65945864', '5.166649')",1.1009818604486699
"('2019-09-23 18:00:00', '0.672189', '5.2343597')",1.1588906155389098
"('2019-09-23 19:00:00', '0.68213654', '5.212933')",1.1885592906649958
"('2019-09-23 20:00:00', '0.6787615', '5.2196116')",1.1783347055063544
"('2019-09-23 21:00:00', '0.6671561', '5.224713')",1.1394976704115773
"('2019-09-23 22:00:00', '0.65993226', '5.1354837')",1.0959131871355006
"('2019-09-23 23:00:00', '0.67153764', '4.918346')",1.0868156355967065
"('2019-09-24 00:00:00', '0.7541373', '4.413763')",1.2300023274253253
"('2019-09-24 01:00:00', '0.90921116', '4.020485')",1.6285610428677797
"('2019-09-24 02:00:00', '1.050785', '4.0396852')",2.1856032732695345
"('2019-09-24 03:00:00', '1.1344503', '4.204046')",2.6511511447035288
"('2019-09-24 04:00:00', '1.2215499', '4.355142')",3.184350210543299
"('2019-09-24 05:00:00', '1.2983468', '4.491584')",3.710026655533084
"('2019-09-24 06:00:00', '1.3520513', '4.609938')",4.1293101593722366
"('2019-09-24 07:00:00', '1.4093676', '4.6971273')",4.571692138994801
"('2019-09-24 08:00:00', '1.4447758', '4.773278')",4.8821793113637435
"('2019-09-24 09:00:00', '1.4180716', '4.8233657')",4.752723943582949
"('2019-09-24 10:00:00', '1.3555446', '4.836444')",4.354616021670711
"('2019-09-24 11:00:00', '1.2763202', '4.817893')",3.845674443261324
"('2019-09-24 12:00:00', '1.2092931', '4.7547274')",3.407099781233272
"('2019-09-24 13:00:00', '1.2299578', '4.7540784')",3.524056327825302
"('2019-09-24 14:00:00', '1.1667204', '4.695736')",3.132083527484039
"('2019-09-24 15:00:00', '1.0889761', '4.646947')",2.700228369939099
"('2019-09-24 16:00:00', '1.021061', '4.5814624')",2.3404727200538904
"('2019-09-24 17:00:00', '0.9588301', '4.5219145')",2.0370502615160757
"('2019-09-24 18:00:00', '0.89381623', '4.4901')",1.7577154338356071
"('2019-09-24 19:00:00', '0.8389275', '4.4423313')",1.531989842455871
"('2019-09-24 20:00:00', '0.7899599', '4.3881626')",1.3418033876499973
"('2019-09-24 21:00:00', '0.7489859', '4.312475')",1.185413733537975
"('2019-09-24 22:00:00', '0.7085446', '4.239663')",1.0429459501991092
"('2019-09-24 23:00:00', '0.6744982', '4.153031')",0.9258120795923527
"('2019-09-25 00:00:00', '0.63938606', '4.0814247')",0.8175874104701044
"('2019-09-25 01:00:00', '0.6032673', '4.024195')",0.717620220415778
"('2019-09-25 02:00:00', '0.56081283', '4.0131574')",0.6184693116141997
"('2019-09-25 03:00:00', '0.5212599', '3.9965546')",0.5320965748618849
"('2019-09-25 04:00:00', '0.4856739', '3.9687283')",0.45870870140643155
"('2019-09-25 05:00:00', '0.46589744', '3.9848676')",0.4238289560802594
"('2019-09-25 06:00:00', '0.43729842', '3.9685428')",0.3718629967851904
"('2019-09-25 07:00:00', '0.40946925', '3.944612')",0.3240730806933769
"('2019-09-25 08:00:00', '0.3834163', '3.9055626')",0.2813330969954684
"('2019-09-25 09:00:00', '0.36109376', '3.837481')",0.24517844444554956
"('2019-09-25 10:00:00', '0.32929742', '3.8683681')",0.20554197700993904
"('2019-09-25 11:00:00', '0.32858682', '3.610697')",0.19102376647788627
"('2019-09-25 12:00:00', '0.33770537', '3.3783479')",0.18878886874667242
"('2019-09-25 13:00:00', '0.35161996', '3.1771638')",0.1924787218325122
"('2019-09-25 14:00:00', '0.37862027', '3.0054758')",0.21111400130049063
"('2019-09-25 15:00:00', '0.39703488', '2.9456491')",0.22752777184120432
"('2019-09-25 16:00:00', '0.39667964', '2.9470406')",0.22722809098276214
"('2019-09-25 17:00:00', '0.39135063', '2.9485247')",0.2212752931836369
"('2019-09-25 18:00:00', '0.38424528', '2.956316')",0.2138769669887349
"('2019-09-25 19:00:00', '0.37702155', '2.9841423')",0.20784900888001123
"('2019-09-25 20:00:00', '0.36997545', '3.0210586')",0.20262873988871455
"('2019-09-25 21:00:00', '0.3600279', '3.0641892')",0.1946184333075441
"('2019-09-25 22:00:00', '0.34155405', '3.1124215')",0.1779153279350844
"('2019-09-25 23:00:00', '0.32959342', '3.1494303')",0.16764289314086364
"('2019-09-26 00:00:00', '0.3195275', '3.1519346')",0.15768477423596897
"('2019-09-26 01:00:00', '0.31336963', '3.1316214')",0.1506881641445291
"('2019-09-26 02:00:00', '0.31259978', '3.080143')",0.14748379215454374
"('2019-09-26 03:00:00', '0.3054353', '3.043505')",0.13912608236661342
"('2019-09-26 04:00:00', '0.2972641', '2.9958293')",0.12971735092350895
"('2019-09-26 05:00:00', '0.2892114', '2.9524202')",0.12100548693172083
"('2019-09-26 06:00:00', '0.28358638', '2.9067852')",0.11454595516342056
"('2019-09-26 07:00:00', '0.2820469', '2.8535442')",0.11123036066315006
"('2019-09-26 08:00:00', '0.31123793', '2.7600482')",0.1310079898163952
"('2019-09-26 09:00:00', '0.33971858', '2.7084768')",0.15316509341499354
"('2019-09-26 10:00:00', '0.31940913', '2.797799')",0.1398644179589305
"('2019-09-26 11:00:00', '0.3131919', '2.8028078')",0.1347132892943918
"('2019-09-26 12:00:00', '0.30324447', '2.8241413')",0.12725307379363426
"('2019-09-26 13:00:00', '0.29702735', '2.8281298')",0.12226110008723506
"('2019-09-26 14:00:00', '0.29702735', '2.8142166')",0.12165962729142006
"('2019-09-26 15:00:00', '0.29886281', '2.8009527')",0.12258733561773141
"('2019-09-26 16:00:00', '0.2953694', '2.816721')",0.12041231700518477
"('2019-09-26 17:00:00', '0.28903377', '2.8428776')",0.11637278204934967
"('2019-09-26 18:00:00', '0.28435612', '2.8547502')",0.11310696562066387
"('2019-09-26 19:00:00', '0.2808627', '2.8605938')",0.11057078835514042
"('2019-09-26 20:00:00', '0.27784288', '2.8620777')",0.10826199952703626
"('2019-09-26 21:00:00', '0.27677715', '2.8493705')",0.10695607812180556
"('2019-09-26 22:00:00', '0.2747047', '2.8262746')",0.1045063345095176
"('2019-09-26 23:00:00', '0.27452707', '2.8207092')",0.10416570196593362
"('2019-09-27 00:00:00', '0.27458632', '2.8124542')",0.1039056903786087
